                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     244                                      472                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.3017982934257843E+007                  2.5910299060681202E+006                  5.5903461271696442E+003                  6.8986594433365134E-001                  8.8667363151001199E-001                 -1.7713309023699677E+000                  6.9925493195196364E-001                  7.3342431992746672E-005                  2.8052800303892350E-001                  3.2570188026795912E-003                  2.2128450504806697E-003                  1.1203828486602757E-002                  2.5129237964844919E-003                  9.9999720657133906E-001                 -2.5458984562457377E-014                  6.9987216365676908E-001                  8.0005360315868563E-005                  2.8003214141850535E-001                  4.0416635717360214E-003                  1.2973710445773287E-003                  1.1203840975360181E-002                  2.5129167768111350E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999720648523727E-001                  8.8649978890725312E-001                  9.9999720641689960E-001                  8.8640020040205425E-001                  8.3594916453314127E+003                  3.8375019844264276E+007                  1.4495529381976475E+010                  6.9289184153985650E-001                  6.9289184153985661E-001                  4.1974114195463064E-048                  2.0321062289885002E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3575679574484615E+015                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20231130" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 9.9999720657133906E-001                  8.8667363151001199E-001                  6.8986594433365134E-001                  7.1548899600524426E+004                 -6.6976926646333634E+000                  3.7479916164128770E+000                  2.0405711428848315E+012                  1.8568515836707647E+001                  1.6425487622052318E+008                  1.6429677143715169E+000                  3.8967047532616605E-001                  1.3012868694845050E+000                  9.7226864946638517E-005                  8.5000496415114424E-001                  7.1546423899506670E+004                  2.4757010177544481E+000                  1.2563954135563218E-001                  1.2563954135563218E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2816657026706864E-001                  2.9438081125980185E-026                  2.9438081125980185E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1777180454730668E-027                  0.0000000000000000E+000                 -3.9500311562282873E+000                  6.9999999363580756E-001                  2.9803999443568073E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276038E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274434E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000103129459983E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999720657033908E-001                  8.8667065406581591E-001                  6.8986594433569670E-001                  7.4084908090034412E+004                 -6.6845147222219241E+000                  3.7499374701601291E+000                  2.0430278188200764E+012                  1.8552142605421590E+001                  1.6430508866854632E+008                  1.6426476804348462E+000                  3.8955300129168668E-001                  1.3012734376749622E+000                  9.6852529870690050E-005                  8.5000496415114424E-001                  7.4082387619584086E+004                  2.5204704503312674E+000                  1.2781168188125200E-001                  1.2781168188125200E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4225771977004504E-001                  3.0345419516371634E-026                  3.0345419516371634E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2140175852204495E-027                  0.0000000000000000E+000                 -3.7341418027037045E+000                  6.9999999363580756E-001                  2.9803999443568073E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276038E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274445E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000026133927111E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999720656783908E-001                  8.8666343284388527E-001                  6.8986594434053028E-001                  7.7707895384623887E+004                 -6.6666650853728591E+000                  3.7528190417092513E+000                  2.0466893379770581E+012                  1.8530672719851562E+001                  1.6438438662365013E+008                  1.6421357918760664E+000                  3.8936485183588299E-001                  1.3012481031271559E+000                  9.6766332961755730E-005                  8.5000496415114424E-001                  7.7705307124649145E+004                  2.5882599747425421E+000                  1.3899458409002743E-001                  1.3899458409002743E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6395211293957452E-001                  3.1619183394906991E-026                  3.1619183394906997E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2649765692422357E-027                  0.0000000000000000E+000                 -3.4209282005959789E+000                  6.9999999363580756E-001                  2.9803999443568073E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276038E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274445E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999901611120958E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999720656533908E-001                  8.8665650228932125E-001                  6.8986594434495851E-001                  8.3142546243066827E+004                 -6.6417896308229265E+000                  3.7572920699686492E+000                  2.0524524791477776E+012                  1.8500582714387757E+001                  1.6452398254373336E+008                  1.6412373645495633E+000                  3.8903182657554047E-001                  1.3012039058563385E+000                  9.8096998198585290E-005                  8.5000496415114424E-001                  8.3139849124681787E+004                  2.6971183850330616E+000                  1.5095980475288778E-001                  1.5095980475288778E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0026546713118266E-001                  3.3484000431710085E-026                  3.3484000431710085E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3395815907735061E-027                  0.0000000000000000E+000                 -2.9690386116152707E+000                  6.9999999363580756E-001                  2.9803999443568073E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276038E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274445E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999838802007375E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999720656033908E-001                  8.8664341250971801E-001                  6.8986594435264492E-001                  9.5824147107332756E+004                 -6.5914253721422087E+000                  3.7685460454835553E+000                  2.0673223988643276E+012                  1.8438518721133988E+001                  1.6501884355931908E+008                  1.6382097000277724E+000                  3.8788856030398200E-001                  1.3010994541971925E+000                  1.1223773263821959E-004                  8.5000496415114424E-001                  9.5821155422005220E+004                  2.9916853275419406E+000                  1.7827494191402571E-001                  1.7827494191402571E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0789913179263180E-001                  3.7603246955807144E-026                  3.7603246955807138E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5043787100454955E-027                  0.0000000000000000E+000                 -1.9575589106166222E+000                  6.9999999363580756E-001                  2.9803999443568076E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276038E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274423E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999591343609698E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999720654783908E-001                  8.8661426987783098E-001                  6.8986594436531457E-001                  1.0941336314465955E+005                 -6.5489510996510925E+000                  3.7836122451956009E+000                  2.0881037092678267E+012                  1.8403197808380558E+001                  1.6620313055973804E+008                  1.6315639649392053E+000                  3.8528231584115136E-001                  1.3009407518329679E+000                  1.5857098129819829E-004                  8.5000496415114424E-001                  1.0940992613533531E+005                  3.4370093242419268E+000                  2.6618623203114161E-001                  2.6618623203114161E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.8960225411754272E-001                  4.1468730423826054E-026                  4.1468730423826054E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6590236278547647E-027                  0.0000000000000000E+000                 -9.6943504245506118E-001                  6.9999999363580756E-001                  2.9803999443568076E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276038E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274445E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9956237145671334E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999720654158908E-001                  8.8660105554472624E-001                  6.8986594436845194E-001                  1.1847338062231470E+005                 -6.5256723168452586E+000                  3.7948259996474589E+000                  2.1042661248209358E+012                  1.8396899171951734E+001                  1.6761194743843824E+008                  1.6242341686741315E+000                  3.8230918729192120E-001                  1.3007856028061404E+000                  2.1935122784413639E-004                  8.5000496414867255E-001                  1.1846956965057612E+005                  3.8109717385787025E+000                  3.2471521204295212E-001                  3.2471521204295212E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6804570640404366E-001                  4.3753373132350555E-026                  4.3753373132350549E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7504244543801201E-027                  0.0000000000000000E+000                 -1.8754616511011851E-001                  6.9999999362839238E-001                  2.9804006858721773E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276038E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274434E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9852433959990890E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999720653533919E-001                  8.8658853050604303E-001                  6.8986594436905890E-001                  1.2753391008250548E+005                 -6.5066541707326246E+000                  3.8077356051902149E+000                  2.1237548181439695E+012                  1.8398897615924731E+001                  1.6995292338335460E+008                  1.6127832339938755E+000                  3.7754517026967194E-001                  1.3005571535162412E+000                  3.2003836329235521E-004                  8.5000496414867255E-001                  1.2752961793982645E+005                  4.2921426790227670E+000                  4.0351778795909410E-001                  4.0351630657347193E-001                  0.0000000000000000E+000                  4.4618241099647021E+003                  1.1359383453423706E+000                  4.5713002241538587E-026                  4.5713002241538587E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8288225862190387E-027                  0.0000000000000000E+000                  7.6748119966584294E-001                  6.9999999362839238E-001                  2.9804006858721773E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276038E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274434E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9635725523839241E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0545253408030014E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999720652908919E-001                  8.8657654178271894E-001                  6.8986594436657522E-001                  1.3659492963629364E+005                 -6.4920063398506382E+000                  3.8227812018675906E+000                  2.1478950253788650E+012                  1.8412962303240054E+001                  1.7394559504650718E+008                  1.5947068284352703E+000                  3.6981012933845769E-001                  1.3002043707570903E+000                  4.8779357318225723E-004                  8.5000496414867255E-001                  1.3658999952711427E+005                  4.9301091793865659E+000                  5.0571675048163511E-001                  5.0488263216065610E-001                  0.0000000000000000E+000                  3.5446260667604205E+004                  1.5250943741158960E+000                  4.7281960231190441E-026                  4.7281960231190441E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8915912880863807E-027                  0.0000000000000000E+000                  1.8690543039474241E+000                  6.9999999362839238E-001                  2.9804006858721773E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276038E-003                  1.1203876416666529E-002                  2.5129237964844923E-003                  9.5710644087274434E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9242604898598614E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.1459130306624646E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
